Doc2Vec,Markov,Euclidean,Manhattan,Jaccard,Space_NewLine,BraceSimilarity,CommentSimilarity,CodeStyleSimilarity,LCS_Score,LevenshteinScore,Veredict
0.792,0.2664,3.9038714864048543,23.607516273856163,0.90625,0.7551020408163265,0.14285714285714285,1.0,0.6326530612244897,0.9240506329113924,0.14556962025316456,1
0.8106,0.2654,3.6934491258249813,22.90884254872799,0.90625,0.8,0.14285714285714285,1.0,0.6476190476190476,0.8934169278996865,0.19435736677115986,1
0.9848,1.0,1.265966791089039,7.56324702873826,1.0,1.0,0.2,1.0,0.7333333333333334,1.0,0.0,1
0.9921,1.0,1.194720901728478,7.704038955271244,1.0,1.0,0.07692307692307693,1.0,0.6923076923076922,1.0,0.0,1
0.9807,0.9964,1.942166599502412,12.247495461255312,1.0,0.9695024077046549,0.25,1.0,0.7398341359015516,1.0,0.07932011331444759,1
0.309,0.3241,7.861922464777868,50.67500180006027,0.7272727272727273,0.3964646464646465,0.09090909090909091,0.1111111111111111,0.1994949494949495,0.672972972972973,0.47297297297297297,1
0.7824,0.4252,4.964042798452447,30.612998239696026,0.918918918918919,0.19340659340659339,0.065,0.04,0.09946886446886445,0.8685015290519877,0.5015290519877675,1
0.505,0.2713,7.313905068771764,44.10856904834509,0.7857142857142857,0.5348837209302326,0.0875,0.0,0.20746124031007754,0.8012820512820513,0.9711538461538461,1
0.6756,0.3702,6.503020613831482,40.268166303634644,0.925,0.5761772853185596,0.06444444444444444,0.0,0.213540576587668,0.8947368421052632,0.15578947368421053,1
0.6875,0.3281,5.485564369018921,35.04991878569126,0.8888888888888888,0.8317460317460317,0.1,0.125,0.35224867724867726,0.6532663316582915,0.550251256281407,1
0.9223,0.4127,4.473345325096164,27.079684525728226,0.88,0.9561200923787528,0.04186046511627907,0.18181818181818182,0.3932662464377379,0.9364406779661016,0.07627118644067797,1
0.277,0.3675,9.159034532155486,56.473143845796585,0.7619047619047619,0.16863207547169812,0.07971014492753623,0.05,0.09944740679974479,0.5089820359281437,0.6147704590818364,1
0.5762,0.4297,6.9532475666457945,43.46596084535122,0.8974358974358975,0.6103225806451613,0.1,0.04,0.25010752688172044,0.7798165137614679,0.3577981651376147,1
0.6228,0.1947,6.446647899799575,39.37365663051605,0.7441860465116279,0.2911795961742827,0.03508771929824561,0.0410958904109589,0.1224544019611624,0.8720379146919431,0.6492890995260664,1
0.8284,0.5402,3.3906500222481926,20.659461487084627,0.9696969696969697,0.18793503480278417,0.1111111111111111,0.16666666666666666,0.15523760419352065,0.7283236994219653,0.315028901734104,1
0.8247,0.2361,3.3875898020541437,22.841450609266758,0.8787878787878788,0.7981072555205048,0.16666666666666666,0.5,0.48825797406239047,0.8770764119601329,0.14285714285714285,1
0.9881,1.0,1.3579006438956536,8.32084990106523,1.0,1.0,0.09090909090909091,1.0,0.6969696969696969,1.0,0.0,1
0.5847,0.3423,6.549406998231835,40.97494399547577,0.7021276595744681,0.19187358916478559,0.1,0.1111111111111111,0.1343282334252989,0.673972602739726,0.3698630136986301,1
0.7397,0.2436,5.401641027043319,35.61488638818264,0.7441860465116279,0.6594124047878128,0.08695652173913043,0.1111111111111111,0.2858266792126848,0.5543933054393305,0.4790794979079498,1
0.7701,0.3942,5.541031160275365,33.24463916569948,0.782608695652174,0.6755852842809364,0.09523809523809523,0.1111111111111111,0.2939781635433809,0.8792569659442725,0.15479876160990713,1
0.9843,1.0,1.5125074929851197,9.99074001610279,1.0,0.23037323037323032,0.125,1.0,0.45179107679107683,1.0,0.0,1
0.7172,0.2018,5.69874828033795,35.986714854836464,0.9117647058823529,0.7754677754677755,0.1,1.0,0.6251559251559252,0.7924050632911392,0.4278481012658228,1
0.9806,1.0,1.4416460067745023,8.657233655452728,1.0,0.9972144846796658,0.08333333333333333,1.0,0.6935159393376663,1.0,0.0,1
0.6419,0.0611,7.541351178042735,48.43472424149513,0.7659574468085106,0.6467889908256881,0.10980392156862745,0.03333333333333333,0.26330874857588293,0.7850746268656716,0.7014925373134329,1
0.6704,0.3447,6.327579030205692,39.70831209421158,0.8571428571428571,0.2127303182579564,0.07083333333333333,0.1,0.1278545505304299,0.6372950819672131,0.45491803278688525,1
0.8093,0.264,4.593884242753378,30.45380925759673,0.8636363636363636,0.4638109305760709,0.0763888888888889,0.06666666666666667,0.20228882871054213,0.7966101694915254,0.2853107344632768,1
0.7512,0.4748,4.745496182806937,29.195275887846947,0.9142857142857143,0.22120658135283366,0.08823529411764706,0.2,0.16981395849016026,0.593607305936073,0.5639269406392694,1
0.9853,1.0,1.3154277619231676,8.15934363938868,1.0,1.0,0.125,1.0,0.7083333333333334,1.0,0.0,1
0.7937,0.3673,4.500939413317948,26.53467197716236,0.8222222222222222,0.8183556405353729,0.043209876543209874,0.2,0.35385517235952757,0.7927461139896373,0.3393782383419689,1
0.7937,0.3673,4.500939413317948,26.53467197716236,0.8222222222222222,0.8183556405353729,0.043209876543209874,0.2,0.35385517235952757,0.7927461139896373,0.3393782383419689,1
0.9823,1.0,1.494250040035043,9.632885605096817,1.0,1.0,0.06060606060606061,1.0,0.6868686868686869,1.0,0.0,1
0.93,0.7713,3.0769163499756313,20.32335528731346,0.98,0.8877005347593583,0.06060606060606061,1.0,0.6494355317884729,1.0,0.1314935064935065,1
0.878,0.3828,4.127972969806252,24.879969842731953,0.94,0.31444759206798867,0.06060606060606061,0.25,0.20835121755801644,0.925589836660617,0.3466424682395644,1
0.7301,0.213,6.021192513861932,38.04063192009926,0.7906976744186046,0.9065868263473054,0.07037037037037037,1.0,0.6589857322392253,0.9123376623376623,0.4025974025974026,1
0.6155,0.2733,6.176911718463136,37.80474731698632,0.7894736842105263,0.4418052256532067,0.1111111111111111,0.043478260869565216,0.19879819921129435,0.6071428571428571,0.621031746031746,1
0.9863,1.0,1.3288191012157338,8.54971218854189,1.0,1.0,0.18181818181818182,1.0,0.7272727272727272,1.0,0.0,1
0.9823,1.0,1.4083434217892232,8.531350925564766,1.0,0.41938579654510555,0.05555555555555555,0.06862745098039216,0.18118960102701775,1.0,0.0,1
0.8882,0.6094,4.532832199610874,28.80943714082241,0.918918918918919,0.1655328798185941,0.07114624505928854,1.0,0.41222637495929426,0.8515981735159818,0.2968036529680365,1
0.991,1.0,1.4036415481280202,8.56730243563652,1.0,1.0,0.05,1.0,0.6833333333333332,1.0,0.0,1
0.9227,0.6109,2.2356237385514484,13.491306822746992,0.9705882352941176,0.8428571428571429,0.109375,0.14285714285714285,0.36502976190476194,0.9897610921501706,0.15017064846416384,1
0.8234,0.5455,3.453609677488428,21.353180184960365,0.9166666666666666,0.5167464114832536,0.08333333333333333,1.0,0.5333599149388623,0.8113207547169812,0.33962264150943394,1
0.9296,0.2559,2.9622500844131445,19.20202998816967,0.9565217391304348,0.7357197258187358,0.03333333333333333,0.043478260869565216,0.27084377334054477,0.9168081494057725,0.40407470288624786,1
0.9907,1.0,1.2521916404606475,8.193810872733593,1.0,1.0,0.1,1.0,0.7000000000000001,1.0,0.0,1
0.7814,0.4378,4.471640069558898,27.225461792200804,0.8571428571428571,0.08955223880597019,0.11764705882352941,1.0,0.4023997658764999,0.8888888888888888,0.6274509803921569,1
0.6781,0.4764,5.344089528639126,30.74471828341484,0.9166666666666666,0.8922155688622755,0.10196078431372549,0.047619047619047616,0.3472651335983495,0.7025,0.65,1
0.8796,0.368,3.545541554358581,22.46207493916154,0.925,0.2321428571428571,0.13095238095238096,1.0,0.45436507936507936,0.7555555555555555,0.2638888888888889,1
0.93,0.7713,3.0769163499756313,20.32335528731346,0.98,0.8877005347593583,0.06060606060606061,1.0,0.6494355317884729,1.0,0.1314935064935065,1
0.8049,0.3699,4.190359520613863,25.145587511360645,0.9473684210526315,0.4311926605504587,0.125,0.0,0.18539755351681955,0.6717948717948717,0.4025641025641026,1
0.9905,1.0,1.1163352764988839,6.907031323760748,1.0,0.989769820971867,0.125,1.0,0.7049232736572891,1.0,0.0,1
0.3191,0.2778,8.659108298562714,52.02176068723202,0.8085106382978723,0.4788519637462235,0.05555555555555555,0.02857142857142857,0.18765964929106924,0.4765840220385675,0.5578512396694215,1
0.6631,0.409,5.278036125014606,31.96740360558033,0.875,0.6752577319587629,0.08421052631578947,0.0,0.25315608609151746,0.6881443298969072,0.36082474226804123,1
0.9855,1.0,1.5457678365215417,9.8217149451375,1.0,1.0,0.0625,1.0,0.6875,1.0,0.0,1
0.9713,1.0,1.4747914611176265,8.962940379977226,1.0,1.0,0.09090909090909091,1.0,0.6969696969696969,1.0,0.0,1
0.7536,0.3333,4.927169270469272,31.84398140013218,0.8636363636363636,0.9152148664343787,0.06832298136645963,0.024390243902439025,0.3359760305677591,0.9064516129032258,0.4,1
0.8338,0.3374,3.9605825058004673,24.723608911037445,0.8888888888888888,0.8965014577259476,0.10526315789473684,0.07142857142857142,0.357731062349752,0.816793893129771,0.2824427480916031,1
0.6838,0.4335,5.251073426057344,32.81117348372936,0.8611111111111112,0.628099173553719,0.1111111111111111,0.2,0.3130700948882767,0.8648648648648649,0.2882882882882883,1
0.9833,1.0,1.450324139552067,9.09526027739048,1.0,1.0,0.125,1.0,0.7083333333333334,1.0,0.0,1
0.8292,0.3709,4.130488662892911,26.358112566173077,0.9487179487179487,0.7844827586206897,0.08695652173913043,0.3333333333333333,0.40159087123105114,0.8314917127071824,0.27624309392265195,1
0.7154,0.4055,5.619438180783607,34.2521698474884,0.8604651162790697,0.7156626506024096,0.05741626794258373,1.0,0.5910263061816644,0.5873417721518988,0.6936708860759494,1
0.9273,0.2808,2.9197325716263673,18.18805604428053,0.9767441860465116,0.40283687943262414,0.058823529411764705,0.0,0.15388680294812962,0.8606271777003485,0.18641114982578397,1
0.9886,0.9993,1.3280643973733528,8.540403045713902,1.0,0.9794149512459371,0.08695652173913043,1.0,0.6887904909950224,0.9708333333333333,0.029166666666666667,1
0.9851,1.0,1.2414808842744756,8.105328312143683,1.0,1.0,0.125,1.0,0.7083333333333334,1.0,0.0,1
0.9872,1.0,1.3483584150680528,8.429364658892155,1.0,0.996,0.06896551724137931,1.0,0.6883218390804599,1.0,0.0,1
0.907,0.4242,3.608091743231929,22.879755601286888,0.9591836734693877,0.2965853658536586,0.06609195402298851,0.25,0.2042257732922157,0.8856624319419237,0.27586206896551724,1
0.7743,0.2574,5.757909020976784,34.014446929097176,0.9411764705882353,0.2787028921998247,0.057074910820451845,0.25,0.1952592676734255,0.6084828711256117,0.6786296900489397,1
0.815,0.348,4.137025166463691,26.072527803480625,0.7954545454545454,0.24799506477483035,0.0325,0.16149068322981366,0.14732858266821466,0.7556818181818182,0.3390151515151515,1
0.6967,0.3964,7.535189343455117,47.924522288143635,0.825,0.1525129982668978,0.058823529411764705,0.02702702702702703,0.07945451823522985,0.7682926829268293,0.31910569105691056,1
0.9188,0.4218,2.9873917039819373,18.758054107427597,0.9772727272727273,0.7731958762886598,0.05625,0.045454545454545456,0.29163347391440175,0.9416445623342176,0.09549071618037135,1
0.564,0.3607,6.895371444938037,42.66184248030186,0.6976744186046512,0.9029322548028311,0.06376811594202898,0.08333333333333333,0.35001123469273115,0.798469387755102,0.5943877551020408,1
0.9573,0.9975,2.1490867337060453,13.91958774626255,1.0,0.8776371308016877,0.1,1.0,0.6592123769338959,0.9017199017199017,0.09828009828009827,1
0.6719,0.2449,7.762684551115483,49.17253230512142,0.6545454545454545,0.9710144927536232,0.0625,0.16666666666666666,0.40006038647342995,0.5785714285714286,0.7160714285714286,1
0.9513,0.6145,2.221349769726307,13.525513544678688,0.967741935483871,0.16412213740458015,0.15,1.0,0.4380407124681933,0.8184615384615385,0.23384615384615384,1
0.9232,0.469,3.0131474712080766,18.6827527359128,0.9534883720930233,0.7386609071274298,0.03991596638655462,1.0,0.5928589578379948,0.9041811846689896,0.17770034843205576,1
0.9915,1.0,1.277193867700973,8.438467308878899,1.0,0.9971878515185602,0.04,1.0,0.6790626171728533,1.0,0.0,1
0.9893,1.0,0.9674806310241677,6.00108539685607,1.0,1.0,0.07692307692307693,1.0,0.6923076923076922,1.0,0.0,1
0.9215,0.5654,2.7547877489163604,16.850726202130318,0.9117647058823529,0.5196304849884527,0.125,1.0,0.5482101616628176,0.8631284916201117,0.1564245810055866,1
0.9501,0.6177,2.23302221990911,14.037769258022308,0.967741935483871,0.17266187050359716,0.15,1.0,0.4408872901678657,0.9575163398692811,0.12091503267973856,1
0.989,1.0,1.3969694251415457,8.945153176784515,1.0,0.5911552346570397,0.04,0.4482758620689655,0.3598103655753351,1.0,0.0,1
0.9213,0.2481,4.0484423532128915,26.252080112695694,0.88,0.21515561569688768,0.09523809523809523,0.2,0.17013123697832766,0.8768115942028986,0.2584541062801932,1
0.8637,0.251,5.4121009118148296,32.50481444783509,0.9038461538461539,0.5173299101412067,0.03968253968253968,0.05555555555555555,0.20418933512643397,0.6017543859649123,0.5087719298245614,1
0.4755,0.3414,6.66733815804535,41.40261083468795,0.8260869565217391,0.12527964205816555,0.07539682539682539,1.0,0.4002254891516636,0.7111716621253406,0.45776566757493187,1
0.9876,1.0,1.1256244805384186,7.0233722142875195,1.0,1.0,0.07407407407407407,1.0,0.691358024691358,1.0,0.0,1
0.7735,0.5284,4.673715948670766,29.564521495252848,0.8958333333333334,0.9601113172541744,0.06385696040868455,0.125,0.38298942588761964,0.8816901408450705,0.28450704225352114,1
0.4065,0.3106,7.129023062991728,42.92893758416176,0.7045454545454546,0.880184331797235,0.08928571428571429,0.25,0.4064900153609831,0.7676470588235295,0.5764705882352941,1
0.7246,0.4156,4.918706453303708,30.813909886404872,0.9,0.2602150537634409,0.125,1.0,0.4617383512544803,0.7760617760617761,0.4671814671814672,1
0.7802,0.2574,4.3576238863301775,28.26073131337762,0.875,0.7361477572559367,0.125,1.0,0.6203825857519789,0.919047619047619,0.45714285714285713,1
0.6733,0.2525,5.342559864687114,32.987974256277084,0.8837209302325582,0.29400000000000004,0.125,0.2,0.20633333333333334,0.6948640483383686,0.3595166163141994,1
0.9864,1.0,1.4863564630993038,9.550024539232254,1.0,0.9986541049798116,0.08333333333333333,1.0,0.6939958127710483,1.0,0.0,1
0.8403,0.3247,3.847394441781736,24.677262902259827,0.8636363636363636,0.7811059907834101,0.07692307692307693,0.05970149253731343,0.3059101867479335,0.8106060606060606,0.19507575757575757,1
0.9896,1.0,1.1433315895997163,7.022987898439169,1.0,1.0,0.125,1.0,0.7083333333333334,1.0,0.0,1
0.986,0.8527,1.330062065478001,7.93940444290638,1.0,0.33119658119658124,0.1171875,1.0,0.4827946937321938,0.948892674616695,0.07325383304940375,1
0.5045,0.4325,7.099007683181013,42.94893139600754,0.8421052631578947,0.19840000000000002,0.09774436090225563,1.0,0.43204812030075185,0.7469135802469136,0.32098765432098764,1
0.8413,0.3445,3.181776129841139,19.264580100774765,0.9428571428571428,0.4461105904404874,0.06043956043956044,0.037037037037037035,0.18119572930569494,0.708185053380783,0.4483985765124555,1
0.9152,0.4545,2.4874887303590807,14.792599439620972,0.9722222222222222,0.2857142857142857,0.2,1.0,0.49523809523809526,0.9428571428571428,0.3142857142857143,1
0.9258,0.4639,2.3240884499858376,14.781143687665462,0.9722222222222222,0.34615384615384615,0.2,1.0,0.5153846153846153,0.9369747899159664,0.18487394957983194,1
0.7435,0.3284,5.037068862140319,32.56718194112182,0.8780487804878049,0.1814882032667876,0.10714285714285714,0.25,0.1795436868032149,0.7657992565055762,0.7360594795539034,1
0.9898,1.0,1.4205284798489812,8.92889105528593,1.0,0.9829488465396189,0.07407407407407407,1.0,0.6856743068712309,1.0,0.0,1
0.784,0.326,4.296978672328885,27.851768858730793,0.8918918918918919,0.872093023255814,0.13333333333333333,0.2,0.4018087855297157,0.8808664259927798,0.3574007220216607,1
0.6434,0.5566,5.448180372226732,32.4666173607111,0.8787878787878788,0.19851116625310172,0.1111111111111111,0.0,0.10320742578807095,0.7421875,0.2890625,1
0.7743,0.2574,5.757909020976784,34.014446929097176,0.9411764705882353,0.2793345008756567,0.057074910820451845,0.25,0.19546980389870283,0.6084828711256117,0.6786296900489397,1
0.7698,0.4714,5.071295764645814,33.67856511473656,0.8888888888888888,0.17366412213740456,0.05555555555555555,0.5,0.24307322589765337,0.9066666666666666,0.2688888888888889,1
0.8146,0.319,3.8074725915140357,23.650588616728783,0.918918918918919,0.8784893267651889,0.1,1.0,0.659496442255063,0.7966573816155988,0.28969359331476324,1
0.8556,0.6422,3.973204094128072,22.164397226646543,0.9333333333333333,0.9957865168539326,0.06060606060606061,1.0,0.6854641924866645,0.9889135254988913,0.011086474501108648,1
0.6299,0.114,6.123157191869688,38.40765877068043,0.8863636363636364,0.8148984198645598,0.0935672514619883,0.05263157894736842,0.3203657500913055,0.553030303030303,0.5549242424242424,1
0.9895,1.0,1.5351036578018855,9.778209894895554,1.0,0.45583596214511046,0.05,1.0,0.5019453207150368,1.0,0.0,1
0.7999,0.6786,5.289708324605424,32.60590457171202,0.9183673469387755,0.920265780730897,0.07051282051282051,1.0,0.6635928670812392,0.7961335676625659,0.31985940246045697,1
0.6233,0.3837,5.9745242681264,37.07275053858757,0.8444444444444444,0.14613778705636749,0.08310249307479224,1.0,0.40974676004371996,0.7656565656565657,0.47878787878787876,1
0.6155,0.039,8.709375297504218,56.746544271707535,0.7169811320754716,0.40556009811937854,0.02863777089783282,0.11594202898550725,0.1833799660009062,0.6133004926108374,0.43267651888341546,1
0.8764,0.4957,3.0069841664375647,19.55358701571822,0.9142857142857143,0.4636591478696742,0.125,1.0,0.5295530492898913,0.8181818181818182,0.3103448275862069,1
0.8278,0.4787,3.9398114158379283,24.469485767185688,0.7608695652173914,0.2503113325031133,0.0325,0.16149068322981366,0.14810067191097567,0.7689393939393939,0.3162878787878788,1
0.4598,0.4657,7.978297182362113,50.01001449674368,0.9285714285714286,0.5396687009590235,0.047619047619047616,0.14285714285714285,0.24338163047840466,0.9328859060402684,1.4798657718120805,1
0.9379,0.6317,2.5675319009870323,15.680380687117577,0.9565217391304348,0.9356060606060606,0.09090909090909091,1.0,0.6755050505050505,0.9162303664921466,0.13089005235602094,1
0.8447,0.9319,4.251651656949113,26.871863290667534,0.9512195121951219,0.6339381003201707,0.09418282548476455,0.010526315789473684,0.24621574719813633,0.7882653061224489,0.28316326530612246,1
0.7959,1.0,5.001710345575331,32.16963227232918,0.9545454545454546,0.9971910112359551,0.06060606060606061,1.0,0.6859323572806719,0.9889135254988913,0.011086474501108648,1
0.8936,0.5944,3.1398090279180777,19.943545296788216,0.9574468085106383,0.8882907133243607,0.08,0.08333333333333333,0.350541348885898,0.9296482412060302,0.07035175879396985,1
0.9034,0.5606,3.3286198418213955,21.20123390853405,0.9428571428571428,0.14381270903010035,0.1,1.0,0.41460423634336685,0.7922848664688428,0.4391691394658754,1
0.9969,1.0,1.5902052624798702,10.445635542273521,1.0,1.0,0.038461538461538464,1.0,0.6794871794871794,1.0,0.0,1
0.9751,0.9766,1.48453305311994,8.840589987114072,1.0,0.37827715355805247,0.3333333333333333,1.0,0.5705368289637952,0.8490028490028491,0.21082621082621084,1
0.8106,0.2654,3.6934491258249813,22.90884254872799,0.90625,0.8,0.14285714285714285,1.0,0.6476190476190476,0.8934169278996865,0.19435736677115986,1
0.6986,0.4247,4.9016917914061775,29.22046472132206,0.9142857142857143,0.20448179271708689,0.1111111111111111,1.0,0.4385309679427327,0.772609819121447,0.31266149870801035,1
0.755,0.346,4.32707673139778,26.496433719992638,0.8787878787878788,0.5256410256410257,0.08333333333333333,1.0,0.5363247863247863,0.7727272727272727,0.49393939393939396,1
0.6388,0.2987,6.543392684604315,39.765778601169586,0.72,0.3950762016412661,0.045,0.0,0.14669206721375536,0.8,0.6189473684210526,1
0.7979,0.3275,5.135400327230293,31.882188886404037,0.9047619047619048,0.54375,0.0703125,1.0,0.5380208333333333,0.5366269165247018,0.6132879045996593,1
0.985,1.0,1.3223960162722583,8.466723337769508,1.0,1.0,0.2,1.0,0.7333333333333334,1.0,0.0,1
0.7371,0.4578,5.202501674281221,32.54138609021902,0.8717948717948718,0.6632016632016632,0.06060606060606061,0.25,0.32460257460257463,0.8821917808219178,0.27123287671232876,1
0.9642,0.9855,1.6151586408914511,9.668565031141043,1.0,0.8676470588235294,0.14285714285714285,1.0,0.6701680672268907,0.9686520376175548,0.050156739811912224,1
0.4469,0.4065,6.9173452011919645,42.539843417704105,0.813953488372093,0.7585335018963337,0.07529411764705882,0.2,0.3446092065144642,0.7002652519893899,0.3687002652519894,0
0.6815,0.3268,4.744695243781178,30.09182958304882,0.8837209302325582,0.8729096989966555,0.09090909090909091,0.07142857142857142,0.3450824537781059,0.7640117994100295,0.3303834808259587,0
0.3161,0.3148,8.891426490008868,56.69051957130432,0.7551020408163265,0.9411057692307693,0.07058823529411765,0.2,0.40389800150829563,0.47443762781186094,0.556237218813906,0
0.8862,0.6192,2.9945260292700873,17.92476486414671,1.0,0.277992277992278,0.10714285714285714,0.025,0.1367117117117117,0.7482758620689656,0.3413793103448276,0
0.4802,0.3678,7.616131345654166,47.4825841486454,0.875,0.3424242424242424,0.09166666666666666,0.0,0.14469696969696969,0.7617554858934169,1.0282131661442007,0
0.5627,0.3825,7.804512952325423,49.087569519877434,0.8095238095238095,0.1737804878048781,0.054945054945054944,0.037037037037037035,0.08858752659565668,0.41100917431192663,0.6201834862385321,0
0.5368,0.2897,7.573133691621495,49.07452595233917,0.7804878048780488,0.6512651265126512,0.07878787878787878,0.03125,0.25376766843351,0.6275,0.5975,0
0.3181,0.2365,8.335161163053602,49.18563085794449,0.6481481481481481,0.46101517530088953,0.03804347826086957,0.029850746268656716,0.17630313327680527,0.8255578093306288,0.8681541582150102,0
0.3943,0.2145,10.197310311452089,61.9174389988184,0.7735849056603774,0.722333000997009,0.03339517625231911,0.028985507246376812,0.261571228165235,0.612184249628529,0.8187221396731055,0
0.6211,0.3836,5.803538135788405,36.771724224090576,0.8421052631578947,0.899009900990099,0.08035714285714286,0.029411764705882353,0.3362596028510414,0.6675603217158177,0.6487935656836461,0
0.4472,0.3098,7.242528206100966,45.28488499671221,0.7073170731707317,0.45027124773960214,0.07211538461538461,0.043478260869565216,0.18862163107485067,0.6135371179039302,0.574235807860262,0
0.4274,0.3944,7.332010697754065,45.7429818585515,0.8333333333333334,0.47875,0.09954751131221719,0.3333333333333333,0.3038769482151835,0.692063492063492,0.5428571428571428,0
0.0164,0.3184,13.417482148681891,85.84415599703789,0.5932203389830508,0.7035611164581328,0.05,0.3333333333333333,0.3622981499304887,0.48303715670436187,0.5961227786752827,0
0.6184,0.2968,6.029433320214514,36.96971768140793,0.9,0.43494897959183676,0.0875,0.03125,0.18456632653061225,0.6709844559585493,0.4326424870466321,0
0.5198,0.4099,7.199815104141293,45.26436385512352,0.7560975609756098,0.39755639097744366,0.1111111111111111,0.02127659574468085,0.17664803261107853,0.7167630057803468,0.4913294797687861,0
0.4602,0.1911,9.641584885161981,62.76811545342207,0.6862745098039216,0.14225648213034336,0.046822742474916385,0.04,0.07635974153508658,0.6832971800433839,0.9739696312364425,0
0.5606,0.3104,7.4716788097581235,49.797928005456924,0.6666666666666666,0.41104294478527603,0.06321839080459771,0.05263157894736842,0.17563097151241405,0.6378378378378379,0.5333333333333333,0
0.3785,0.2164,9.724790338421016,60.113973550498486,0.6,0.5556432517758485,0.05303030303030303,0.008547008547008548,0.2057401877843867,0.42122719734660036,0.7446102819237148,0
0.7827,0.2846,5.501407178339081,33.06462004780769,0.8604651162790697,0.17404129793510326,0.04208754208754209,0.2,0.1387096133408818,0.5505050505050505,0.6313131313131313,0
0.5666,0.3713,6.263591771288726,39.85748604312539,0.85,0.2084765177548683,0.05128205128205128,0.024390243902439025,0.0947162709797862,0.6329113924050633,0.7120253164556962,0
